url	download_complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=1&afg31_page_id=2&afg34_page_id=4&afg33_page_id=3	incomplete
www.ics.uci.edu/about/visit_fromfreeway.php	incomplete
wics.ics.uci.edu/category/news?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg22_page_id=1&afg73_page_id=5&afg77_page_id=2	incomplete
www.ics.uci.edu/community/news/articles/index.php?select_year=2007	incomplete
www.ics.uci.edu/~dechter/r49.html	incomplete
cml.ics.uci.edu/category/news	incomplete
www.ics.uci.edu/~dechter/publications/r234.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=mmazmani	incomplete
www.ics.uci.edu/prospective/vi/uci/student-services	incomplete
vision.ics.uci.edu/papers/PirsiavashRF_CVPR_2011	incomplete
www.ics.uci.edu/~dechter/publications/r199.html	incomplete
www.ics.uci.edu/employment/index.php	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg12_page_id=1&afg22_page_id=2&afg13_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg22_page_id=1&afg13_page_id=1&afg21_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg22_page_id=2&afg13_page_id=1&afg12_page_id=2	incomplete
wics.ics.uci.edu/category/news?afg33_page_id=4&afg30_page_id=3&afg25_page_id=2&afg31_page_id=2	complete
mcs.ics.uci.edu/about/curriculum	incomplete
www.ics.uci.edu/~dechter/r99.html	incomplete
sdcl.ics.uci.edu/2015/06/sdcl-in-icse-2015	incomplete
wics.ics.uci.edu/category/news/page/8?afg22_page_id=2&afg12_page_id=2&afg13_page_id=2&afg14_page_id=2&afg16_page_id=3&afg25_page_id=1&afg15_page_id=2&afg24_page_id=2&afg21_page_id=2	incomplete
wics.ics.uci.edu/category/news?afg14_page_id=2page%2F10%2Fpage%2F2%2Fpage/2/	complete
wics.ics.uci.edu/category/news?afg41_page_id=1page/11/	incomplete
sdcl.ics.uci.edu/2012/09/welcome-michele	incomplete
www.ics.uci.edu/~thornton	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg12_page_id=1&afg22_page_id=2&afg10_page_id=1&afg21_page_id=2	incomplete
www.ics.uci.edu/computerscience/research/seminarseries	incomplete
wics.ics.uci.edu/author/admin?afg38_page_id=4	incomplete
wics.ics.uci.edu/author/admin?afg38_page_id=5	incomplete
wics.ics.uci.edu/author/admin?afg38_page_id=2	incomplete
wics.ics.uci.edu/author/admin?afg38_page_id=3	incomplete
wics.ics.uci.edu/category/news?afg14_page_id=2page%2F10%2Fpage%2F3%2Fpage%2F2%2Fpage%2F3%2Fpage%2F2%2Fpage/2/&afg73_page_id=5&afg76_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=1&afg25_page_id=1&afg13_page_id=2&afg16_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=1&afg25_page_id=1&afg13_page_id=2&afg16_page_id=3	complete
www.ics.uci.edu/~dechter/r125.html	incomplete
sdcl.ics.uci.edu/2013/12/paper-on-calico-to-appear-at-chi-2014	complete
www.ics.uci.edu/community/news/view_news.php?id=1176	incomplete
www.ics.uci.edu/community/news/view_news.php?id=1173	incomplete
www.ics.uci.edu/~desaic	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg12_page_id=2&afg15_page_id=2&afg22_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg12_page_id=2&afg15_page_id=2&afg21_page_id=1&afg22_page_id=1	incomplete
www.ics.uci.edu/~dechter/publications/r39.html	incomplete
www.ics.uci.edu/grad/sao/index.php	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=2&afg22_page_id=1&afg16_page_id=1&afg25_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=2&afg22_page_id=1&afg16_page_id=1&afg25_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=1&afg21_page_id=2&afg10_page_id=2&afg13_page_id=2&afg24_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=1&afg21_page_id=2&afg10_page_id=2&afg13_page_id=2&afg24_page_id=2	complete
wics.ics.uci.edu/cia-info-session-with-wics	complete
vision.ics.uci.edu/papers/FowlkesSBM_CAMDA_2001	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg16_page_id=3&afg10_page_id=2&afg13_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg16_page_id=3&afg10_page_id=2&afg13_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg13_page_id=1&afg15_page_id=1&afg22_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg13_page_id=1&afg15_page_id=1&afg22_page_id=1	complete
www.ics.uci.edu/~stasio/Papers/jsy04-abs.html	complete
www.ics.uci.edu/about/visit_fromLAX.php	complete
emj.ics.uci.edu/papers/vision-and-image-analysis-papers	complete
wics.ics.uci.edu/category/news?afg14_page_id=2&afg10_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=3&afg25_page_id=2&afg34_page_id=4&afg31_page_id=2&afg28_page_id=2&afg35_page_id=1	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=3&afg25_page_id=2&afg34_page_id=4&afg31_page_id=2&afg28_page_id=2&afg35_page_id=2	complete
wics.ics.uci.edu/category/news?afg33_page_id=4&afg30_page_id=2&afg34_page_id=4&afg35_page_id=1&afg26_page_id=1&afg28_page_id=2&afg76_page_id=2&afg73_page_id=1	incomplete
wics.ics.uci.edu/category/news?afg14_page_id=2page%2F10%2Fpage%2F3%2Fpage%2F2%2Fpage%2F3%2Fpage/3/	complete
sdcl.ics.uci.edu/2012/11/affinity-diagramming	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg31_page_id=2&afg30_page_id=3	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg10_page_id=1&afg21_page_id=2&afg22_page_id=1&afg16_page_id=1&afg24_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg10_page_id=1&afg21_page_id=2&afg22_page_id=1&afg16_page_id=1&afg24_page_id=1	complete
wics.ics.uci.edu/category/news?afg14_page_id=2page%2F10%2Fpage%2F2%2Fpage%2F2%2Fpage/3/	complete
www.ics.uci.edu/render/file.act?path=/ics/community/alumni/hall_of_fame/2018-HOF-inductees.jpg	complete
www.ics.uci.edu/computing/services/microsoft_imagine.php	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg16_page_id=1&afg22_page_id=1&afg21_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg16_page_id=1&afg22_page_id=1&afg21_page_id=1	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=bruberg	complete
wics.ics.uci.edu/category/news?afg13_page_id=2page/10/	complete
www.ics.uci.edu/~stasio/fall04/reading.html	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg10_page_id=1&afg21_page_id=2&afg22_page_id=1&afg13_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg10_page_id=1&afg21_page_id=2&afg22_page_id=1&afg13_page_id=1	complete
www.ics.uci.edu/community/news/student_blogs/blog_posts/Emma_Anderson.php	complete
wics.ics.uci.edu/category/news?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=2&afg31_page_id=2	complete
wics.ics.uci.edu/category/news?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=2&afg31_page_id=1	complete
wics.ics.uci.edu/category/news?afg13_page_id=2page%2F11%2Fpage/11/	complete
www.ics.uci.edu/~dechter/r124.html	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=1&afg34_page_id=4&afg26_page_id=1&afg30_page_id=3&afg28_page_id=1	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=1&afg34_page_id=4&afg26_page_id=1&afg30_page_id=3&afg28_page_id=2	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=2&afg33_page_id=1&afg34_page_id=4&afg31_page_id=1	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=2&afg33_page_id=1&afg34_page_id=4&afg31_page_id=2	complete
www.ics.uci.edu/community/news/view_news?id=1238	complete
www.ics.uci.edu/community/news/view_news?id=1239	complete
www.ics.uci.edu/community/news/view_news?id=1230	complete
www.ics.uci.edu/community/news/view_news?id=1231	complete
wics.ics.uci.edu/category/news/page/8?afg22_page_id=1&afg14_page_id=2	complete
www.ics.uci.edu/community/news/view_news?id=1233	complete
www.ics.uci.edu/community/news/view_news?id=1234	complete
www.ics.uci.edu/community/news/view_news?id=1235	complete
wics.ics.uci.edu/fall-quarter-2016-week-6-facebook-diversity-panel?share=google-plus-1	complete
www.ics.uci.edu/community/news/view_news?id=1237	complete
sdcl.ics.uci.edu/2014/04/visit-to-mobileworks-2	complete
wics.ics.uci.edu/category/news?afg33_page_id=4&afg30_page_id=3&afg25_page_id=2&afg34_page_id=4&afg31_page_id=2&afg28_page_id=2&afg35_page_id=2&afg77_page_id=1&afg76_page_id=2&afg73_page_id=1	complete
wics.ics.uci.edu/category/news?afg33_page_id=4&afg30_page_id=3&afg25_page_id=2&afg34_page_id=4&afg31_page_id=2&afg28_page_id=2&afg35_page_id=2&afg77_page_id=1&afg76_page_id=2&afg73_page_id=2	complete
wics.ics.uci.edu/category/news?afg33_page_id=4&afg30_page_id=3&afg25_page_id=2&afg34_page_id=4&afg31_page_id=2&afg28_page_id=2&afg35_page_id=2&afg77_page_id=1&afg76_page_id=2&afg73_page_id=3	complete
wics.ics.uci.edu/category/news?afg33_page_id=4&afg30_page_id=3&afg25_page_id=2&afg34_page_id=4&afg31_page_id=2&afg28_page_id=2&afg35_page_id=2&afg77_page_id=1&afg76_page_id=2&afg73_page_id=4	complete
wics.ics.uci.edu/category/news?afg33_page_id=4&afg30_page_id=3&afg25_page_id=2&afg34_page_id=4&afg31_page_id=2&afg28_page_id=2&afg35_page_id=2&afg77_page_id=1&afg76_page_id=2&afg73_page_id=5	complete
wics.ics.uci.edu/category/news/page/8?afg22_page_id=2&afg12_page_id=2&afg13_page_id=1&afg16_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg16_page_id=2&afg10_page_id=2&afg22_page_id=1&afg15_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg16_page_id=2&afg10_page_id=2&afg22_page_id=1&afg15_page_id=3	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg16_page_id=2&afg10_page_id=2&afg22_page_id=1&afg15_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg16_page_id=3	complete
www.ics.uci.edu/grad/funding	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg12_page_id=1&afg15_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg12_page_id=1&afg15_page_id=3	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg12_page_id=1&afg15_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg16_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg16_page_id=3	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg16_page_id=1	complete
mhcid.ics.uci.edu/people/mhcid-faculty-and-staff	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg16_page_id=2&afg22_page_id=1&afg21_page_id=1	complete
wics.ics.uci.edu/category/news?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg22_page_id=2	complete
wics.ics.uci.edu/category/news?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg22_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg22_page_id=2&afg12_page_id=2&afg13_page_id=1&afg16_page_id=1&afg21_page_id=2&afg24_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg22_page_id=2&afg12_page_id=2&afg13_page_id=1&afg16_page_id=1&afg21_page_id=2&afg24_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=1&afg21_page_id=2&afg10_page_id=2&afg13_page_id=1&afg16_page_id=2&afg25_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=1&afg21_page_id=2&afg10_page_id=2&afg13_page_id=1&afg16_page_id=2&afg25_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=3&afg22_page_id=1&afg15_page_id=1&afg24_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=3&afg22_page_id=1&afg15_page_id=1&afg24_page_id=2	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=2&afg33_page_id=4&afg31_page_id=1	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=2&afg33_page_id=4&afg31_page_id=2	complete
wics.ics.uci.edu/annual-mentorship-program-2013?afg7_page_id=1	complete
wics.ics.uci.edu/annual-mentorship-program-2013?afg7_page_id=3	complete
wics.ics.uci.edu/annual-mentorship-program-2013?afg7_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=2&afg22_page_id=1&afg16_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=2&afg22_page_id=1&afg16_page_id=3	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=2&afg22_page_id=1&afg16_page_id=2	complete
wics.ics.uci.edu/category/news?afg13_page_id=1&afg10_page_id=1&afg22_page_id=2&afg12_page_id=1	complete
wics.ics.uci.edu/category/news?afg13_page_id=1&afg10_page_id=1&afg22_page_id=2&afg12_page_id=2	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=avanderh	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg13_page_id=1&afg15_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg13_page_id=1&afg15_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg13_page_id=1&afg15_page_id=3	complete
sdcl.ics.uci.edu/2013/10/visit-to-ge-research	complete
mhcid.ics.uci.edu/admissions/admissions-overview/applicant-portfolio	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg10_page_id=2&afg22_page_id=2&afg13_page_id=2	complete
www.ics.uci.edu/ugrad/resources/index	complete
www.ics.uci.edu/~dechter/r86.html	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=1&afg25_page_id=1&afg13_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=1&afg25_page_id=1&afg13_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg22_page_id=2&afg12_page_id=2&afg13_page_id=1&afg16_page_id=2&afg10_page_id=2&afg15_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg22_page_id=2&afg12_page_id=2&afg13_page_id=1&afg16_page_id=2&afg10_page_id=2&afg15_page_id=3	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=2&afg34_page_id=4&afg35_page_id=1&afg26_page_id=2&afg28_page_id=1	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=2&afg34_page_id=4&afg35_page_id=1&afg26_page_id=2&afg28_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg10_page_id=2&afg13_page_id=2&afg22_page_id=1&afg25_page_id=2	incomplete
wics.ics.uci.edu/category/news?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=2&afg33_page_id=1&afg34_page_id=1&afg35_page_id=2	complete
www.ics.uci.edu/~dechter/publications/r192.html	complete
www.ics.uci.edu/grad/policies/index	incomplete
wics.ics.uci.edu/category/news?afg30_page_id=2page%2F11%2Fpage%2F11%2Fpage%2F11%2Fpage%2F11%2Fpage%2F3%2Fpage/3/	complete
www.ics.uci.edu/community/news/student_blogs/index.php	complete
wics.ics.uci.edu/category/news?afg30_page_id=2&afg28_page_id=2&afg33_page_id=3&afg24_page_id=2&afg31_page_id=1&afg34_page_id=1&afg26_page_id=1&afg35_page_id=1&afg77_page_id=2	complete
cert.ics.uci.edu/seminar/Nanda/abstract.htm	complete
wics.ics.uci.edu/category/news?afg30_page_id=2&afg28_page_id=2&afg33_page_id=3&afg24_page_id=2&afg31_page_id=1&afg34_page_id=1&afg26_page_id=1&afg35_page_id=1&afg77_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg16_page_id=2&afg21_page_id=1	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg16_page_id=2&afg21_page_id=2	complete
www.ics.uci.edu/~dechter/publications/r146.html	complete
wics.ics.uci.edu/category/news?afg30_page_id=2page/11/	complete
wics.ics.uci.edu/category/news?afg30_page_id=2&afg28_page_id=2&afg31_page_id=1	complete
wics.ics.uci.edu/category/news?afg30_page_id=2&afg28_page_id=2&afg31_page_id=2	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=1&afg34_page_id=4&afg26_page_id=1&afg30_page_id=3&afg28_page_id=1&afg31_page_id=2	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=sudderth	complete
www.ics.uci.edu/~dechter/r131.html	incomplete
www.ics.uci.edu/~dechter/publications/r134.html	complete
www.ics.uci.edu/~jsupanci	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg12_page_id=1&afg13_page_id=2&afg10_page_id=2&afg16_page_id=3&afg21_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg12_page_id=1&afg13_page_id=2&afg10_page_id=2&afg16_page_id=3&afg21_page_id=2	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=2&afg34_page_id=3&afg35_page_id=2	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=2&afg34_page_id=3&afg35_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg10_page_id=1	complete
isg.ics.uci.edu/isg_photo.html	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=3&afg22_page_id=1&afg15_page_id=3	complete
www.ics.uci.edu/ugrad/QA_Graduation	complete
www.ics.uci.edu/~dechter/publications/r45.html	complete
www.ics.uci.edu/~iosif	complete
wics.ics.uci.edu/category/news?afg33_page_id=1	complete
wics.ics.uci.edu/category/news?afg33_page_id=3	incomplete
wics.ics.uci.edu/category/news?afg33_page_id=2	complete
wics.ics.uci.edu/category/news?afg33_page_id=4	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=2&afg33_page_id=1&afg34_page_id=1&afg31_page_id=1	complete
www.ics.uci.edu/involved/information_session.php	complete
cert.ics.uci.edu	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=2&afg33_page_id=1&afg34_page_id=1&afg31_page_id=2	complete
www.ics.uci.edu/~ziv/ooad/classes/sld013.htm	complete
wics.ics.uci.edu/category/news?afg14_page_id=2page%2F10%2Fpage%2F3%2Fpage%2F2%2Fpage%2F3%2Fpage%2F2%2Fpage/2/	complete
www.ics.uci.edu/../../computing/account/new.php	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg33_page_id=3&afg31_page_id=2	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg33_page_id=3&afg31_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=1&afg21_page_id=2&afg10_page_id=2&afg13_page_id=1&afg16_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=1&afg21_page_id=2&afg10_page_id=2&afg13_page_id=1&afg16_page_id=3	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=1&afg21_page_id=2&afg10_page_id=2&afg13_page_id=1&afg16_page_id=2	complete
www.ics.uci.edu/~dechter/acp_award.html	complete
vision.ics.uci.edu/papers/HolubWP_IJCV_2007	complete
www.ics.uci.edu/~dechter/publications/r52.html	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=3&afg22_page_id=2&afg13_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=3&afg22_page_id=2&afg13_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg12_page_id=1&afg22_page_id=1&afg13_page_id=2&afg10_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg12_page_id=1&afg22_page_id=1&afg13_page_id=2&afg10_page_id=2	complete
www.ics.uci.edu/tools/ajana.html	complete
ngs.ics.uci.edu/personal/favorite-quotes	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg10_page_id=2&afg13_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg10_page_id=2&afg13_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=1&afg22_page_id=1&afg16_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=1&afg22_page_id=1&afg16_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=1&afg22_page_id=1&afg16_page_id=3	complete
www.ics.uci.edu/~dechter/publications/r171.html	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=1&afg21_page_id=2&afg16_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=1&afg21_page_id=2&afg16_page_id=3	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=1&afg21_page_id=2&afg16_page_id=2	complete
wics.ics.uci.edu/first-wics-meeting-of-winter-14	complete
wics.ics.uci.edu/category/news?afg22_page_id=2&afg12_page_id=2&afg13_page_id=1&afg16_page_id=1&afg21_page_id=2&afg15_page_id=1&afg76_page_id=2&afg73_page_id=5	incomplete
wics.ics.uci.edu/category/news?afg22_page_id=2&afg12_page_id=2&afg13_page_id=1&afg16_page_id=1&afg21_page_id=2&afg15_page_id=1&afg76_page_id=2&afg73_page_id=4	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg16_page_id=2&afg10_page_id=1&afg13_page_id=2	complete
support.ics.uci.edu/feed.xml	complete
wics.ics.uci.edu/category/news?afg22_page_id=2&afg12_page_id=2&afg13_page_id=1&afg16_page_id=1&afg21_page_id=2&afg15_page_id=1&afg76_page_id=2&afg73_page_id=3	incomplete
wics.ics.uci.edu/category/news?afg22_page_id=2&afg12_page_id=2&afg13_page_id=1&afg16_page_id=1&afg21_page_id=2&afg15_page_id=1&afg76_page_id=2&afg73_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=1	complete
wics.ics.uci.edu/category/news?afg41_page_id=2page/3/	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2	complete
www.ics.uci.edu/community/icsjobs	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=dgillen	complete
www.ics.uci.edu/~kay/uteach/hw.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=nardi	complete
wics.ics.uci.edu/category/news?afg33_page_id=4&afg30_page_id=3&afg25_page_id=2&afg34_page_id=4&afg31_page_id=2&afg28_page_id=2&afg35_page_id=1	complete
wics.ics.uci.edu/category/news/page/5?afg41_page_id=3&afg46_page_id=3&afg43_page_id=3&afg42_page_id=2	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=2&afg33_page_id=3&afg24_page_id=2&afg31_page_id=1&afg34_page_id=1&afg35_page_id=2	incomplete
wics.ics.uci.edu/winter-quarter-2017-week-5-twilio-info-session	complete
sdcl.ics.uci.edu/2014/10/welcome-consuelo	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg16_page_id=3&afg10_page_id=1	complete
wics.ics.uci.edu/wics-co-hosts-google-panel	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg16_page_id=3&afg10_page_id=2	complete
wics.ics.uci.edu/category/news/page/5?afg41_page_id=3	complete
www.ics.uci.edu/grad/courses	complete
wics.ics.uci.edu/category/news/page/5?afg46_page_id=3&afg44_page_id=4&afg43_page_id=2&afg45_page_id=5&afg41_page_id=3	incomplete
wics.ics.uci.edu/category/news/page/5?afg46_page_id=3&afg44_page_id=4&afg43_page_id=2&afg45_page_id=5&afg41_page_id=2	incomplete
wics.ics.uci.edu/category/news?afg33_page_id=4&afg30_page_id=2&afg34_page_id=4&afg35_page_id=1&afg26_page_id=1&afg28_page_id=2&afg76_page_id=2&afg73_page_id=4	complete
duttgroup.ics.uci.edu/2017/09/26/2017-fall-quarter-welcoming-bbq	complete
www.ics.uci.edu/~dsm/dyn/release	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=3&afg22_page_id=1&afg21_page_id=1	complete
